case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_086,4,118403,114521,1.03389771308319,344118,344118,0,seed_reference_local1_fixed_1536_split_2_1,0.234,,,,,,,
case_087,5,3974071,833349,4.768795546643723,12487680,,,a_affinity_64_bundle_5,0.531,,,,,,,
case_087,2,3974071,2038849,1.9491737740264237,12984746,,,a_affinity_4096_bundle_2,0.531,,,,,,,
case_087,3,3974071,1365116,2.9111599307311615,11404800,,,a_affinity_64_bundle_3,0.547,,,,,,,
case_087,4,3974071,1038811,3.825595801353663,25367040,,,a_affinity_64_bundle_0,0.469,,,,,,,
case_088,5,243623,193772,1.2572662717007617,1074704,1074704,0,round2_round1_structure_affinity_4096_bundle_5_split_58_1_split_105_1,0.219,,,,,,,
case_088,2,243623,196548,1.239508924028736,869888,869888,0,round3_round2_round1_structure_affinity_4096_bundle_0_batchmerge_2_split_61_1_placement,0.188,,,,,,,
case_088,3,243623,195276,1.247582908293902,990282,990282,0,round3_round2_round1_structure_affinity_4096_bundle_3_split_52_1_swap_0_11_merge_60_52,0.203,,,,,,,
case_088,4,243623,192778,1.2637489755055038,1074704,1074704,0,round2_round1_structure_affinity_4096_bundle_4_split_55_1_split_101_1,0.203,,,,,,,
case_089,5,693092,147432,4.701096098540344,954880,954880,0,seed_reference_a_affinity_64_bundle_5,0.265,,,,,,,
case_089,2,693092,346832,1.998350786547954,238720,238720,0,round1_seed_reference_a_affinity_64_bundle_2_batchmerge_2,0.25,,,,,,,
case_089,3,693092,239827,2.8899665175313873,8865408,8865408,0,round4_round3_round2_round1_structure_components_total_worksplit_0_1_13_merge_12_15_worksplit_1_2_13_merge_12_18,0.234,,,,,,,
case_089,4,693092,178160,3.8902784014369107,716160,716160,0,seed_reference_a_affinity_64_bundle_4,0.266,,,,,,,
case_090,5,1178363,456367,2.582051287669792,22602240,16402680,6199560,seed_reference_a_refine1_merge_2_3,0.141,,,,,,,
case_090,2,1178363,589226,1.9998489543910147,23458296,18563448,4894848,round1_seed_reference_a_refine1_merge_2_3_split_1_1,0.109,,,,,,,
case_090,3,1178363,480170,2.4540537726221965,22602240,16402680,6199560,round1_seed_reference_a_refine1_merge_2_3_swap_0_1,0.14,,,,,,,
case_090,4,1178363,455986,2.584208725706491,22602240,16402680,6199560,round1_polish_seed_reference_a_refine1_merge_2_3_critical_order_merge_2_10,0.125,,,,,,,
case_091,5,9186769,2015028,4.559127218083322,111883264,,,a_affinity_64_bundle_0,0.578,,,,,,,
case_091,2,9186769,4582522,2.004740839214738,61883872,,,a_affinity_64_bundle_2,0.563,,,,,,,
case_091,3,9186769,3106295,2.9574683022700676,111883264,,,a_affinity_64_bundle_0,0.594,,,,,,,
case_091,4,9186769,2345612,3.9165765693558865,73112736,,,a_affinity_64_bundle_4,0.5,,,,,,,
case_092,5,4815554,1697048,2.8376062433119156,69092320,,,a_affinity_64_bundle_5,0.375,,,,,,,
case_092,2,4815554,2772068,1.7371702281473616,68736608,,,a_affinity_64_bundle_2,0.391,,,,,,,
case_092,3,4815554,2009146,2.3968163587912477,103665760,,,a_refine1_merge_31_32,0.328,,,,,,,
case_092,4,4815554,1819395,2.646788630286441,69603360,,,a_affinity_64_bundle_4,0.312,,,,,,,
case_093,5,74205,15876,4.674036281179139,32768,,,a_affinity_64_bundle_5,0.0,,,,,,,
case_093,2,74205,37827,1.9616940280751844,8192,,,a_affinity_64_bundle_2,0.015,,,,,,,
case_093,3,74205,25103,2.956021192686133,16384,,,a_affinity_64_bundle_3,0.015,,,,,,,
case_093,4,74205,19779,3.751706355225239,24576,,,a_affinity_64_bundle_4,0.016,,,,,,,
case_094,5,94892,21573,4.3986464562184215,424800,,,a_affinity_64_bundle_5,0.015,,,,,,,
case_094,2,94892,48073,1.9739146714371893,106272,,,a_affinity_64_bundle_2,0.015,,,,,,,
case_094,3,94892,32222,2.9449444478927442,212544,,,a_affinity_64_bundle_3,0.016,,,,,,,
case_094,4,94892,24640,3.8511363636363636,318528,,,a_affinity_64_bundle_4,0.016,,,,,,,
case_095,5,2084853,420852,4.953886401870491,0,,,a_affinity_64_bundle_5,0.078,,,,,,,
case_095,2,2084853,1042890,1.9991111238960964,0,,,a_affinity_64_bundle_2,0.078,,,,,,,
case_095,3,2084853,695775,2.9964471273040854,0,,,a_affinity_64_bundle_3,0.078,,,,,,,
case_095,4,2084853,524422,3.9755254356224565,0,,,a_affinity_64_bundle_4,0.078,,,,,,,
case_096,5,84194,26984,3.120145271271865,79488,,,a_affinity_64_bundle_4,0.031,,,,,,,
case_096,2,84194,44010,1.9130652124517156,67392,,,a_affinity_64_bundle_2,0.016,,,,,,,
case_096,3,84194,30318,2.777030147107329,79488,,,a_affinity_64_bundle_3,0.031,,,,,,,
case_096,4,84194,26984,3.120145271271865,79488,,,a_affinity_64_bundle_4,0.015,,,,,,,
case_097,5,11491509,2102348,5.466035594487687,21311488,,,a_affinity_64_bundle_5,0.14,,,,,,,
case_097,2,11491509,5192028,2.2132987341362567,29818880,,,a_affinity_64_bundle_0,0.157,,,,,,,
case_097,3,11491509,3577028,3.2125856996366817,29818880,,,a_affinity_64_bundle_0,0.125,,,,,,,
case_097,4,11491509,2608028,4.40620614502605,29818880,,,a_affinity_64_bundle_0,0.14,,,,,,,
case_098,5,177430,51345,3.4556431979744864,639256,,,a_affinity_64_bundle_5,0.031,,,,,,,
case_098,2,177430,94351,1.8805312079363228,0,,,components_total,0.032,,,,,,,
case_098,3,177430,69315,2.5597633989756905,639238,,,a_affinity_64_bundle_2,0.031,,,,,,,
case_098,4,177430,60144,2.9500864591646714,639244,,,a_affinity_64_bundle_3,0.046,,,,,,,
case_099,5,1622999,339475,4.780908756167611,10698752,,,a_affinity_64_bundle_5,0.141,,,,,,,
case_099,2,1622999,809945,2.0038385322460166,8114176,,,a_affinity_64_bundle_2,0.141,,,,,,,
case_099,3,1622999,544076,2.9830372962600813,8114176,,,a_affinity_64_bundle_2,0.14,,,,,,,
case_099,4,1622999,405336,4.004083032348471,9838592,,,a_affinity_64_bundle_4,0.141,,,,,,,
case_100,5,151223,44830,3.3732545170644657,1134408,,,a_affinity_64_bundle_4,0.032,,,,,,,
case_100,2,151223,83766,1.8053028675118783,990008,,,a_affinity_64_bundle_2,0.032,,,,,,,
case_100,3,151223,58653,2.5782653913695803,534528,,,components_pipe,0.031,,,,,,,
case_100,4,151223,49599,3.0489122764571865,1134408,,,a_affinity_64_bundle_4,0.031,,,,,,,
